"id","wms_sku_id","name","image_url","codes","dimensions_mm","weight_g","picking_preset","deleted","trajectory_preset","last_modified","wms_turnover_prediction_day","wms_turnover_prediction_week","wms_turnover_prediction_month","is_pickable_only_by_hupi"
2184,"1425798","Pedro želé Žraloci","https://cdn.rohlik.cz/images/grocery/products/1410519/1410519-1623627124688.jpg","{8594044243438,8594044243445}","{200,20,120}",80,NULL,False,NULL,"2023-05-28 11:41:30.660006+02",NULL,NULL,NULL,False
1946,"1427793","Põnn BIO Kapsička banán, borůvka a obilné vločky","https://cdn.rohlik.cz/images/grocery/products/1410918/1410918-1638006264205.jpg","{4740073071137}","{120,20,60}",120,NULL,False,NULL,"2023-05-28 11:41:30.70666+02",NULL,NULL,NULL,False
2371,"1427893","Vitana Šťáva na čínu","https://cdn.rohlik.cz/images/grocery/products/1410938/1410938-1624486201405.jpg","{8593837257836,8593837054534}","{57,115,27}",71,NULL,False,NULL,"2023-05-28 11:41:30.743414+02",NULL,NULL,NULL,False
2318,"1430328","Rio Mare Insalatissime Tuňákový salát s cizrnou","https://cdn.rohlik.cz/images/grocery/products/1411425/1411425-1625867279202.jpg","{8004030855021,8004030855038}","{36,103,103}",195,NULL,False,NULL,"2023-05-28 11:41:30.833341+02",NULL,NULL,NULL,False
2256,"1431758","Alnavit BIO Bezlepkové pohankové křupavé plátky","https://cdn.rohlik.cz/images/grocery/products/1411711/1411711-1626300464489.jpg","{4260012974416}","{125,158,62}",190,NULL,False,NULL,"2023-05-28 11:41:30.903296+02",NULL,NULL,NULL,False
2293,"1412788","NAKD Blueberry muffin Ovocno-oříškové RAW tyčinky s borůvkami 4×35 g","https://cdn.rohlik.cz/images/grocery/products/1407917/1407917-1663775475571.jpg","{5060088707692,5060088707685}","{138,130,20}",161,NULL,False,NULL,"2023-05-28 11:41:29.158016+02",NULL,NULL,NULL,False
2332,"1412958","Opavia BeBe Dobré ráno sušenky s mlékem","https://cdn.rohlik.cz/images/grocery/products/1407951/1407951-1616374460165.jpg","{8593894807081,8593894808989}","{204,129,56}",439,NULL,False,NULL,"2023-05-28 11:41:29.263856+02",NULL,NULL,NULL,False
387,"1413053","Oreo Sušenky s vanilkovou náplní a bílou polevou","https://cdn.rohlik.cz/images/grocery/products/1407970/1407970-1653410206356.jpg","{7622300491161,7622300490744}","{125,175,35}",278,NULL,False,NULL,"2023-05-28 11:41:29.377083+02",NULL,NULL,NULL,False
458,"1414748","Tyrrells Brambůrky s příchutí zralého cheddaru a pažitky","https://cdn.rohlik.cz/images/grocery/products/1408309/1408309-1617410060642.jpg","{5060042641437,5056051804215}","{275,180,30}",157,NULL,False,NULL,"2023-05-28 11:41:29.460077+02",NULL,NULL,NULL,False
539,"1414768","Tyrrells Brambůrky s příchutí sladkého chilli a červené papriky","https://cdn.rohlik.cz/images/grocery/products/1408313/1408313-1617409966855.jpg","{5060042641413,5056051804512}","{275,180,30}",157,NULL,False,NULL,"2023-05-28 11:41:29.502076+02",NULL,NULL,NULL,False
2028,"1415033","JOXTY ENJOY Bramborové chipsy s červenou řepou a mátou","https://cdn.rohlik.cz/images/grocery/products/1408366/1408366-1655797638660.jpg","{8594197511286,8594197510043,8594197519039}","{220,150,55}",44,NULL,False,NULL,"2023-05-28 11:41:29.597506+02",NULL,NULL,NULL,False
88,"1415098","Milzu! BIO Cereální hvězdičky se šťávou z černého rybízu","https://cdn.rohlik.cz/images/grocery/products/1408379/1408379-1617619706967.jpg","{4751022363227,4751022363456}","{290,190,50}",244,NULL,False,NULL,"2023-05-28 11:41:29.645563+02",NULL,NULL,NULL,False
2080,"1417553","RespiLAB Respirátor malý FFP2 NR (růžový)","https://cdn.rohlik.cz/images/grocery/products/1408870/1408870-1618430257133.jpg","{8594181863094}","{125,150,45}",100,NULL,False,NULL,"2023-05-28 11:41:30.162673+02",NULL,NULL,NULL,False
1963,"1419418","Hamé Veggie Pomazánka s rajčaty a oreganem","https://cdn.rohlik.cz/images/grocery/products/1409243/1409243-1669369028302.jpg","{18595139796805,8595139796808}","{28,72,107}",118,NULL,False,NULL,"2023-05-28 11:41:30.210166+02",NULL,NULL,NULL,False
2106,"1419443","Grand Deluxe Odměna hovězí pamlsek pro psy","https://cdn.rohlik.cz/images/grocery/products/1409248/1409248-1619107922578.jpg","{8594029444355}","{215,125,40}",104,NULL,False,NULL,"2023-05-28 11:41:30.247297+02",NULL,NULL,NULL,False
1121,"1420843","VELO Mini Tropic Breeze Medium (6 mg)","https://cdn.rohlik.cz/images/grocery/products/1409528/1409528-1674062332344.jpg","{8595682128941}","{20,85,85}",14,NULL,False,NULL,"2023-05-28 11:41:30.286103+02",NULL,NULL,NULL,False
2022,"1421563","Sonnentor BIO Koriandr nať","https://cdn.rohlik.cz/images/grocery/products/1409672/1409672-1620380109032.jpg","{9004145303805,9004145003804}","{110,35,55}",24,NULL,False,NULL,"2023-05-28 11:41:30.340005+02",NULL,NULL,NULL,False
2156,"1422663","Heera Česnekový prášek","https://cdn.rohlik.cz/images/grocery/products/1409892/1409892-1621498072045.jpg","{5031416220374}","{180,110,10}",104,NULL,False,NULL,"2023-05-28 11:41:30.446434+02",NULL,NULL,NULL,False
1046,"1422853","Moods Sunshine 10´s","https://cdn.rohlik.cz/images/grocery/products/1409930/1409930-1621945280560.jpg","{4004018932632}","{180,52,86}",22,NULL,False,NULL,"2023-05-28 11:41:30.482215+02",NULL,NULL,NULL,False
637,"1423563","Babybio BIO Sladké brambory s perličkou a sušenými švestkami","https://cdn.rohlik.cz/images/grocery/products/1410072/1410072-1622131800351.jpg","{3288131530628,3288137530622}","{130,40,130}",290,NULL,False,NULL,"2023-05-28 11:41:30.517483+02",NULL,NULL,NULL,False
2222,"1425263","Giana Sleď filety v rajčatové omáčce","https://cdn.rohlik.cz/images/grocery/products/1410412/1410412-1623961435615.jpg","{8594012793910,8594012795556}","{23,82,150}",198,NULL,False,NULL,"2023-05-31 01:42:31.954552+02",NULL,NULL,NULL,False
978,"1424513","P&S Blue XL cigaretový tabák","https://cdn.rohlik.cz/images/grocery/products/1410262/1410262-1623050500407.jpg","{4030700147817}","{82,182,296}",112,NULL,False,NULL,"2023-05-28 11:41:30.552887+02",NULL,NULL,NULL,False
2353,"1424658","Petráčkovy hořické trubičky s cukrovým posypem","https://cdn.rohlik.cz/images/grocery/products/1410291/1410291-1622745078162.jpg","{8594007770063}","{60,280,40}",198,NULL,False,NULL,"2023-05-28 11:41:30.590283+02",NULL,NULL,NULL,False
500,"1425693","Seeberger Arašídy neloupané","https://cdn.rohlik.cz/images/grocery/products/1410498/1410498-1623443113898.jpg","{37928,4008258037058}","{255,130,75}",411,NULL,False,NULL,"2023-05-28 11:41:30.674354+02",NULL,NULL,NULL,False
59,"1426098","Bear Ovocné rolované plátky černý rybíz 5×20g","https://cdn.rohlik.cz/images/grocery/products/1410579/1410579-1623780240586.jpg","{5060139431491,5060139431484}","{142,145,40}",135,NULL,False,NULL,"2023-05-28 11:41:30.712953+02",NULL,NULL,NULL,False
1855,"1427803","Põnn BIO Kapsička ovocné smoothie s jogurtem a sušenkami","https://cdn.rohlik.cz/images/grocery/products/1410920/1410920-1638005948210.jpg","{4740073072981}","{164,75,38}",118,NULL,False,NULL,"2023-05-28 11:41:30.749013+02",NULL,NULL,NULL,False
747,"1429953","Marks & Spencer Instantní ovesná kaše s ječnými vločkami a aroma javorového sirupu","https://cdn.rohlik.cz/images/grocery/products/1411350/1411350-1680680134254.jpg","{29310708}","{87,70,70}",85,NULL,False,NULL,"2023-05-28 11:41:30.839624+02",NULL,NULL,NULL,False
1846,"1430148","Swiffer Prachovka s rukojetí + 4 náhrady","https://cdn.rohlik.cz/images/grocery/products/1411389/1411389-1625778150953.jpg","{8006540307953,8006540307960}","{195,126,57}",82,NULL,False,NULL,"2023-05-28 11:41:30.914342+02",NULL,NULL,NULL,False
2066,"1431838","Alnavit BIO Fusilli bezlepkové ovesné, kukuřičné a rýžové","https://cdn.rohlik.cz/images/grocery/products/1411727/1411727-1640761144612.jpg","{4260546671164}","{200,100,60}",258,NULL,False,NULL,"2023-05-28 11:41:30.992615+02",NULL,NULL,NULL,False
2255,"1431833","Alnavit BIO Penne bezlepkové z celozrnné rýžové mouky","https://cdn.rohlik.cz/images/grocery/products/1411726/1411726-1626304048276.jpg","{4260546671201}","{200,100,60}",258,NULL,False,NULL,"2023-05-28 11:41:31.043832+02",NULL,NULL,NULL,False
729,"1432193","Nutella sušenky v tubě","https://cdn.rohlik.cz/images/grocery/products/1411798/1411798-1626360382483.jpg","{8000500310397,8000500310502}","{173,58,58}",173,NULL,False,NULL,"2023-05-28 11:41:31.038054+02",NULL,NULL,NULL,False
701,"1433148","George's Taste Lískové ořechy Piemonte I.G.P.","https://cdn.rohlik.cz/images/grocery/products/1411989/1411989-1626996937885.jpg","{8595685540559,8595685540542}","{210,150,30}",205,NULL,False,NULL,"2023-05-28 11:41:31.074144+02",NULL,NULL,NULL,False
2291,"1434463","Emco Super kaše jablka a meruňky 3 × 55 g","https://cdn.rohlik.cz/images/grocery/products/1412252/1412252-1679582091746.jpg","{8595229924814,8595229924807}","{170,122,54}",216,NULL,False,NULL,"2023-05-28 11:41:31.15584+02",NULL,NULL,NULL,False
1930,"1434528","Jim Jerky hovězí","https://cdn.rohlik.cz/images/grocery/products/1412265/1412265-1627665888282.jpg","{8594177020678,8594177020593}","{205,10,125}",28,NULL,False,NULL,"2023-05-28 11:41:31.19816+02",NULL,NULL,NULL,False
1011,"1434698","neo™ Deep Tobacco","https://cdn.rohlik.cz/images/grocery/products/1412299/1412299-1674060712177.jpg","{85971103,85970670,8595682166707}","{20,49,79}",22,NULL,False,NULL,"2023-05-28 11:41:31.238513+02",NULL,NULL,NULL,False
1020,"1434713","neo™ Bright Green Click","https://cdn.rohlik.cz/images/grocery/products/1412302/1412302-1674060871585.jpg","{85971134,8595682166738,85970700}","{80,49,20}",23,NULL,False,NULL,"2023-05-28 11:41:31.274902+02",NULL,NULL,NULL,False
1010,"1434723","neo™ Tropic Click","https://cdn.rohlik.cz/images/grocery/products/1412304/1412304-1674060969917.jpg","{85971158,8595682156975,85970786}","{80,50,20}",22,NULL,False,NULL,"2023-05-28 11:41:31.315757+02",NULL,NULL,NULL,False
2002,"1435003","Fruitfunk Happybag jahodové plátky Tlapková patrola","https://cdn.rohlik.cz/images/grocery/products/1412360/1412360-1627991691470.jpg","{8719189354416}","{120,10,80}",16,NULL,False,NULL,"2023-05-28 11:41:31.406454+02",NULL,NULL,NULL,False
1884,"1435648","Jim Jerky hovězí BBQ","https://cdn.rohlik.cz/images/grocery/products/1412493/1412493-1628490156555.jpg","{8595229919438,8595229919445}","{205,125,10}",31,NULL,False,NULL,"2023-05-28 11:41:31.444639+02",NULL,NULL,NULL,False
2321,"1436088","Alnatura BIO Špaldová strouhanka","https://cdn.rohlik.cz/images/grocery/products/1412581/1412581-1677526828857.jfif","{4104420186484,4104420186477}","{190,80,40}",205,NULL,False,NULL,"2023-05-28 11:41:31.516893+02",NULL,NULL,NULL,False
2328,"1436138","Alnatura BIO Müsli tyčinky s javorovým sirupem a datlemi 6×25 g","https://cdn.rohlik.cz/images/grocery/products/1412591/1412591-1629272706196.jpg","{4104420221840,4104420221833}","{132,132,40}",177,NULL,False,NULL,"2023-05-28 11:41:31.553037+02",NULL,NULL,NULL,False
2033,"1436603","Jacobs Guten Morgen kávové kapsle","https://cdn.rohlik.cz/images/grocery/products/1412684/1412684-1628887874782.jpg","{8711000485842,8711000485798}","{155,157,33}",168,NULL,False,NULL,"2023-05-28 11:41:31.594496+02",NULL,NULL,NULL,False
753,"1437158","Barilla Fusilli 100 % Grano Italiano bezlepkové těstoviny","https://cdn.rohlik.cz/images/grocery/products/1412795/1412795-1629978684719.jpg","{8076809545464,8076809029292}","{195,53,138}",431,NULL,False,NULL,"2023-05-28 11:41:31.65851+02",NULL,NULL,NULL,False
505,"1437193","Barilla Farfalline 100 % Grano Italiano vaječné těstoviny","https://cdn.rohlik.cz/images/grocery/products/1412802/1412802-1629981685805.jpg","{8076809069243,8076809573122}","{145,43,110}",294,NULL,False,NULL,"2023-05-28 11:41:31.699493+02",NULL,NULL,NULL,False
1626,"1437368","Lindt NUXOR Milk Cornet mléčná čokoláda","https://cdn.rohlik.cz/images/grocery/products/1412837/1412837-1662328065085.jpg","{8013108002526,8013108804243}","{180,105,58}",238,NULL,False,NULL,"2023-05-28 11:41:31.746145+02",NULL,NULL,NULL,False
2108,"1441088","Nestlé Dobrou noc Mléčná kaše jahodová","https://cdn.rohlik.cz/images/grocery/products/1413581/1413581-1631270559728.jpg","{7613287890771,7613287890788}","{195,250,48}",312,NULL,False,NULL,"2023-05-28 11:41:31.793363+02",NULL,NULL,NULL,False
605,"1436003","Alnatura BIO Kousky manga","https://cdn.rohlik.cz/images/grocery/products/1412564/1412564-1641561317051.jpg","{4104420024915,4104420024908}","{155,85,60}",110,NULL,False,NULL,"2023-05-31 00:08:06.746329+02",NULL,NULL,NULL,False
2076,"1441208","Nerds s ovocnou příchutí","https://cdn.rohlik.cz/images/grocery/products/1413605/1413605-1631306532900.jpg","{079200558338,79200558338,79200674380}","{85,153,15}",153,NULL,False,NULL,"2023-05-28 11:41:31.829522+02",NULL,NULL,NULL,False
478,"1441238","Knuspi Crispbread 3 druhy sýra křehký plátek","https://cdn.rohlik.cz/images/grocery/products/1413611/1413611-1641820772429.jpg","{8594155035045,8594155035052}","{135,168,65}",180,NULL,False,NULL,"2023-05-28 11:41:31.908343+02",NULL,NULL,NULL,False
2110,"1441433","Costa Coffee Signature Blend Latte kávové kapsle","https://cdn.rohlik.cz/images/grocery/products/1413650/1413650-1651499701824.jpg","{5012547001810,15012547001817}","{120,120,120}",182,NULL,False,NULL,"2023-05-28 11:41:31.948044+02",NULL,NULL,NULL,False
561,"1441613","o.b. Tampony Organic Super","https://cdn.rohlik.cz/images/grocery/products/1413686/1413686-1631624713550.jpg","{3574661619194,3574661619156}","{53,121,31}",211,NULL,False,NULL,"2023-05-28 11:41:31.98497+02",NULL,NULL,NULL,False
2037,"1442853","Good Mask Nanorespirátory FFP2 vyrobené v ČR, bílé","https://cdn.rohlik.cz/images/grocery/products/1413934/1413934-1632487285083.jpg","{8594202283078}","{150,150,50}",66,NULL,False,NULL,"2023-05-28 11:41:32.020972+02",NULL,NULL,NULL,False
751,"1443428","Calibra Verve Konzerva pro dospělé psy s divočákem a hovězím","https://cdn.rohlik.cz/images/grocery/products/1414049/1414049-1632882895004.jpg","{8594062089414,8594062089490}","{110,75,75}",430,NULL,False,NULL,"2023-05-28 11:41:32.057212+02",NULL,NULL,NULL,False
988,"1443843","Pulze Copper","https://cdn.rohlik.cz/images/grocery/products/1414132/1414132-1633069835012.jpg","{8719964025265}","{15,12,7}",312,NULL,False,NULL,"2023-05-28 11:41:32.100018+02",NULL,NULL,NULL,False
991,"1443863","iD Balanced Blue - Doprodej","https://cdn.rohlik.cz/images/grocery/products/1414136/1414136-1633070360290.jpg","{4030700155041,4030700133391,4030700155034}","{20,50,70}",18,NULL,False,NULL,"2023-05-28 11:41:32.169144+02",NULL,NULL,NULL,False
1640,"1444043","Farma Křížov BIO Bez černý Sušený květ","https://cdn.rohlik.cz/images/grocery/products/1414172/1414172-1633078807428.jpg","{8593085058711}","{21,16,7}",66,NULL,False,NULL,"2023-05-28 11:41:32.211282+02",NULL,NULL,NULL,False
1135,"1445623","Leros Dětský čaj Malinka","https://cdn.rohlik.cz/images/grocery/products/1414488/1414488-1634035072718.jpg","{8594740522394,85947400086}","{120,65,74}",53,NULL,False,NULL,"2023-05-28 11:41:32.249763+02",NULL,NULL,NULL,False
256,"1445633","Leros Dětský čaj s ovocem","https://cdn.rohlik.cz/images/grocery/products/1414490/1414490-1634035708028.jpg","{8594740522400,8594740008652}","{120,65,74}",53,NULL,False,NULL,"2023-05-28 11:41:32.290974+02",NULL,NULL,NULL,False
971,"1432688","Camel Filters tin cigaretový tabák","https://cdn.rohlik.cz/images/grocery/products/1411897/1411897-1626723392258.jpg","{1372025,8594011811790}","{122,94,118}",110,NULL,False,NULL,"2023-05-28 11:41:31.167015+02",NULL,NULL,NULL,False
2014,"1433658","Verival BIO bezlepková ovesná kaše s jahodami a chia semínky","https://cdn.rohlik.cz/images/grocery/products/1412091/1412091-1627429552736.jpg","{9004617066580}","{190,127,45}",378,NULL,False,NULL,"2023-05-28 11:41:31.203239+02",NULL,NULL,NULL,False
627,"1434483","Heinz Fazole chilli","https://cdn.rohlik.cz/images/grocery/products/1412256/1412256-1643708450669.jpg","{5000157072900}","{108,75,75}",442,NULL,False,NULL,"2023-05-28 11:41:31.244106+02",NULL,NULL,NULL,False
1013,"1434703","neo™ Classic Tobacco - Doprodej","https://cdn.rohlik.cz/images/grocery/products/1412300/1412300-1674060783163.jpg","{85971110,8595682162327,85970687}","{80,50,20}",22,NULL,False,NULL,"2023-05-28 11:41:31.28094+02",NULL,NULL,NULL,False
1014,"1434718","neo™ Violet Click – Doprodej","https://cdn.rohlik.cz/images/grocery/products/1412303/1412303-1674060922751.jpg","{8595682167025,85971141}","{80,50,20}",22,NULL,False,NULL,"2023-05-28 11:41:31.338014+02",NULL,NULL,NULL,False
2351,"1434908","Melissa Dětské těstoviny Sponge Bob","https://cdn.rohlik.cz/images/grocery/products/1412341/1412341-1627845155346.jpg","{5201193208715,5201193408719}","{195,195,60}",506,NULL,False,NULL,"2023-05-28 11:41:31.412701+02",NULL,NULL,NULL,False
2117,"1435053","Dragon superfoods BIO Kakao prášek raw","https://cdn.rohlik.cz/images/grocery/products/1412370/1412370-1628022131290.jpg","{3800225476836}","{220,130,60}",210,NULL,False,NULL,"2023-05-28 11:41:31.449913+02",NULL,NULL,NULL,False
2319,"1436078","Alnatura BIO Knäckebrot z celozrnné žitné mouky","https://cdn.rohlik.cz/images/grocery/products/1412579/1412579-1679944753327.jpg","{4104420016064,4104420016057}","{140,160,65}",259,NULL,False,NULL,"2023-05-28 11:41:31.544883+02",NULL,NULL,NULL,False
2323,"1436093","Alnatura BIO Knäckebrot z celozrnné žitné mouky se sezamem","https://cdn.rohlik.cz/images/grocery/products/1412582/1412582-1629271607205.jpg","{4104420056244,4104420056251}","{140,160,65}",259,NULL,False,NULL,"2023-05-28 11:41:31.581282+02",NULL,NULL,NULL,False
2036,"1436188","Alnatura BIO Kakaové máslo","https://cdn.rohlik.cz/images/grocery/products/1412601/1412601-1629271773040.jpg","{4104420242326,4104420242333,4104420142763}","{130,75,45}",104,NULL,False,NULL,"2023-05-28 11:41:31.653411+02",NULL,NULL,NULL,False
731,"1436963","Pickwick čaj Jahoda s rakytníkem","https://cdn.rohlik.cz/images/grocery/products/1412756/1412756-1629147255575.jpg","{8711000487297,8711000487280}","{121,61,68}",35,NULL,False,NULL,"2023-05-28 11:41:31.69235+02",NULL,NULL,NULL,False
1895,"1437178","Barilla Tortiglioni Grani Selezionati 100% Italiani","https://cdn.rohlik.cz/images/grocery/products/1412799/1412799-1682350102022.jpg","{8076809035873,8076802085837}","{172,76,129}",530,NULL,False,NULL,"2023-05-28 11:41:31.729947+02",NULL,NULL,NULL,False
1976,"1437208","Barilla Tortiglioni 100 % Grano Italiano bezlepkové těstoviny","https://cdn.rohlik.cz/images/grocery/products/1412805/1412805-1629982238627.jpg","{8076809545471,8076809029315}","{195,53,138}",431,NULL,False,NULL,"2023-05-28 11:41:31.767839+02",NULL,NULL,NULL,False
2109,"1441093","Nestlé Dobrou noc Mléčná kaše malinová","https://cdn.rohlik.cz/images/grocery/products/1413582/1413582-1631271484274.jpg","{7613287890924,7613287890931}","{250,136,48}",312,NULL,False,NULL,"2023-05-28 11:41:31.840626+02",NULL,NULL,NULL,False
575,"1441233","Knuspi Crispbread fitness křehký plátek","https://cdn.rohlik.cz/images/grocery/products/1413610/1413610-1641820781135.jpg","{8594155035113,8594155035106}","{135,168,65}",180,NULL,False,NULL,"2023-05-28 11:41:31.915817+02",NULL,NULL,NULL,False
2146,"1441428","Costa Coffee Signature Blend Espresso kávové kapsle","https://cdn.rohlik.cz/images/grocery/products/1413649/1413649-1631649890393.jpg","{5012547001735,25012547001739}","{152,69,31}",70,NULL,False,NULL,"2023-05-28 11:41:31.953139+02",NULL,NULL,NULL,False
2067,"1441438","Costa Coffee Signature Blend Cappuccino kávové kapsle","https://cdn.rohlik.cz/images/grocery/products/1413651/1413651-1651499656059.jpg","{15012547001824,5012547001827}","{120,120,120}",182,NULL,False,NULL,"2023-05-28 11:41:31.990846+02",NULL,NULL,NULL,False
567,"1441618","o.b. Tampony Organic Normal","https://cdn.rohlik.cz/images/grocery/products/1413687/1413687-1631624739928.jpg","{3574661619163,3574661619149}","{53,105,27}",211,NULL,False,NULL,"2023-05-28 11:41:32.040092+02",NULL,NULL,NULL,False
573,"1443523","Nutline Arašídy solené","https://cdn.rohlik.cz/images/grocery/products/1414068/1414068-1632952485041.jpg","{5941445670173,5941445673013}","{195,100,55}",415,NULL,False,NULL,"2023-05-28 11:41:32.158757+02",NULL,NULL,NULL,False
990,"1443858","iD Capsule Polar - Doprodej","https://cdn.rohlik.cz/images/grocery/products/1414135/1414135-1633070486493.jpg","{4030700133452,4030700155010,4030700155003}","{20,50,70}",18,NULL,False,NULL,"2023-05-28 11:41:32.204795+02",NULL,NULL,NULL,False
647,"1444568","Sokol Falco Meri kuřecí prsa bez kosti konzerva pro kočky","https://cdn.rohlik.cz/images/grocery/products/1414277/1414277-1633458843463.jpg","{8594025081011,8594025085927}","{110,75,75}",465,NULL,False,NULL,"2023-05-28 11:41:32.28133+02",NULL,NULL,NULL,False
1566,"1445628","Leros Dětský čaj Rakytníkový","https://cdn.rohlik.cz/images/grocery/products/1414489/1414489-1634035476330.jpg","{8594740008669,8594740522417}","{120,65,74}",53,NULL,False,NULL,"2023-05-28 11:41:32.318831+02",NULL,NULL,NULL,False
2166,"1445638","Leros Čaj pro Těhotné ženy","https://cdn.rohlik.cz/images/grocery/products/1414491/1414491-1634036307484.jpg","{8594740522301,8594740008553}","{120,65,74}",53,NULL,False,NULL,"2023-05-28 11:41:32.416303+02",NULL,NULL,NULL,False
1549,"1445798","Teekanne Sweet peach","https://cdn.rohlik.cz/images/grocery/products/1414523/1414523-1634045114732.jpg","{5901086067824,5901086167821}","{73,139,61}",77,NULL,False,NULL,"2023-05-28 11:41:32.469965+02",NULL,NULL,NULL,False
515,"1445648","Leros BIO Dětský čaj Fenykl","https://cdn.rohlik.cz/images/grocery/products/1414493/1414493-1634039583055.jpg","{8594740006412,8594740105375}","{75,65,65}",34,NULL,False,NULL,"2023-05-28 11:41:32.34572+02",NULL,NULL,NULL,False
1913,"1449288","Bozita Bezobilné kousky – sob v želé pro psy","https://cdn.rohlik.cz/images/grocery/products/1415221/1415221-1635508328749.jpg","{37300330642630,7300330042637}","{107,84,45}",386,NULL,False,NULL,"2023-05-28 11:41:32.511909+02",NULL,NULL,NULL,False
56,"1443093","Cock Brand Zelená kari pasta","https://cdn.rohlik.cz/images/grocery/products/1413982/1413982-1632737343652.jpg","{084909005465}","{4,120,165}",64,NULL,False,NULL,"2023-06-05 12:40:00.096776+02",NULL,NULL,NULL,False
2085,"1449328","Bozita Bezobilné kousky – losos v omáčce pro kočky","https://cdn.rohlik.cz/images/grocery/products/1415229/1415229-1635507914142.jpg","{7300330049339,37300330049330}","{107,84,45}",386,NULL,False,NULL,"2023-05-28 11:41:32.551006+02",NULL,NULL,NULL,False
2230,"1449338","Bozita Bezobilné kousky – krevety v omáčce pro kočky","https://cdn.rohlik.cz/images/grocery/products/1415231/1415231-1635507935210.jpg","{37300330049354,7300330049353}","{107,84,45}",386,NULL,False,NULL,"2023-05-28 11:41:32.58937+02",NULL,NULL,NULL,False
2181,"1451998","Ricola Šalvěj s medem","https://cdn.rohlik.cz/images/grocery/products/1415763/1415763-1636960518709.jpg","{7610700947760,7610700947753}","{190,150,130}",90,NULL,False,NULL,"2023-05-28 11:41:32.684219+02",NULL,NULL,NULL,False
2111,"1450918","Sonnentor BIO Pampeliškové kafe","https://cdn.rohlik.cz/images/grocery/products/1415547/1415547-1635977813972.jpg","{9004145006409,9004145109131}","{65,73,73}",95,NULL,False,NULL,"2023-05-28 11:41:32.74214+02",NULL,NULL,NULL,False
2077,"1452008","Ricola Bylinky s cukrem","https://cdn.rohlik.cz/images/grocery/products/1415765/1415765-1636960418039.jpg","{7610700945162,7610700945001}","{190,150,130}",88,NULL,False,NULL,"2023-05-28 11:41:32.784312+02",NULL,NULL,NULL,False
109,"1448733","Dr.Oetker Rýžová kaše jahody a chia bez lepku","https://cdn.rohlik.cz/images/grocery/products/1415110/1415110-1636015078522.jpg","{8584002008964,8584002108961}","{149,103,15}",53,NULL,False,NULL,"2023-06-04 17:21:44.682048+02",NULL,NULL,NULL,False
896,"1456093","VUSE ePod náplně Dark Cherry (12 mg)","https://cdn.rohlik.cz/images/grocery/products/1416582/1416582-1674061667252.jpg","{8595682117310}","{2,7,8}",16,NULL,False,NULL,"2023-05-28 11:41:33.022235+02",NULL,NULL,NULL,False
894,"1456103","VUSE ePod náplně Vanilla Medley (12 mg)","https://cdn.rohlik.cz/images/grocery/products/1416584/1416584-1674061704407.jpg","{8595682117334}","{2,7,8}",16,NULL,False,NULL,"2023-05-28 11:41:33.062462+02",NULL,NULL,NULL,False
892,"1456113","VUSE ePod náplně Dark Cherry (18 mg)","https://cdn.rohlik.cz/images/grocery/products/1416586/1416586-1674061796430.jpg","{8595682128712}","{2,7,8}",16,NULL,False,NULL,"2023-05-28 11:41:33.101793+02",NULL,NULL,NULL,False
951,"1456123","VUSE zařízení ePod 2 Red","https://cdn.rohlik.cz/images/grocery/products/1416588/1416588-1638523558164.jpg","{8595682132818}","{120,40,20}",97,NULL,False,NULL,"2023-05-28 11:41:33.197556+02",NULL,NULL,NULL,False
1905,"1460538","Cukrovar Vrbátky Cukr sáčky camping","https://cdn.rohlik.cz/images/grocery/products/1417471/1417471-1640036852701.jpg","{8594017311041,8594017311072}","{140,100,70}",280,NULL,False,NULL,"2023-05-28 11:41:33.278631+02",NULL,NULL,NULL,False
594,"1462503","ManaPowder Origin Mark 7 (5×86 g)","https://cdn.rohlik.cz/images/grocery/products/1417864/1417864-1641405753526.jpg","{8596172003496,8596172002246,8596172003472}","{245,180,65}",440,NULL,False,NULL,"2023-05-28 11:41:33.320024+02",NULL,NULL,NULL,False
558,"1462613","Arax Vločky rýžové","https://cdn.rohlik.cz/images/grocery/products/1417886/1417886-1641589047550.jpg","{8594159729681,8594159720169}","{180,100,60}",310,NULL,False,NULL,"2023-05-28 11:41:33.359721+02",NULL,NULL,NULL,False
1869,"1463723","Emco Křupaví Biskiti med a skořice","https://cdn.rohlik.cz/images/grocery/products/1418108/1418108-1642372483938.jpg","{8595229922995,8595229923008}","{271,184,63}",380,NULL,False,NULL,"2023-05-28 11:41:33.513907+02",NULL,NULL,NULL,False
1567,"1463853","Leros Dětský čaj Švestka","https://cdn.rohlik.cz/images/grocery/products/1418134/1418134-1642460786499.jpg","{8594740004562,8594740103470}","{74,65,120}",53,NULL,False,NULL,"2023-05-28 11:41:33.556015+02",NULL,NULL,NULL,False
1641,"1463873","Dilmah Čaj černý Earl Grey","https://cdn.rohlik.cz/images/grocery/products/1418138/1418138-1642542011831.jpg","{19312631142102,9312631142105}","{130,78,50}",60,NULL,False,NULL,"2023-05-28 11:41:33.64488+02",NULL,NULL,NULL,False
2035,"1464886","Biopekárna Zemanka Slané krekry s dužinou z mrkve","https://cdn.rohlik.cz/images/grocery/products/1418348/1418348-1642976813368.jpg","{8594071214081,8594071214128}","{220,100,70}",110,NULL,False,NULL,"2023-05-28 11:41:33.704948+02",NULL,NULL,NULL,False
